library,source_file,stage,category,message
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\servlet\FileCleanerCleanup.java,compile,missing_import,"n/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/servlet/FileCleanerCleanupTest.java:[22,20] cannot find symbol [ERROR] symbol: class ServletContextEvent [ERROR] location: class org.apache.commons.fileupload.servlet.FileCleanerCleanupTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/servlet/FileCleanerCleanupTest.java:[30,17] cannot access javax.servlet.ServletContextListener [ERROR] class file for javax.servlet.ServletContextListener not found [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\servlet\ServletFileUpload.java,compile,missing_import," and method parseRequest(javax.servlet.http.HttpServletRequest) in org.apache.commons.fileupload.servlet.ServletFileUpload match [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/servlet/ServletFileUploadTest.java:[62,85] reference to getItemIterator is ambiguous [ERROR] both method getItemIterator(org.apache.commons.fileupload.RequestContext) in org.apache.commons.fileupload.FileUploadBase and method getItemIterator(javax.servlet.http.HttpServletRequest) in org.apache.commons.fileupload.servlet.ServletFileUpload match [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\servlet\ServletRequestContext.java,compile,missing_import,"ommons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/servlet/ServletRequestContextTest.java:[17,13] cannot find symbol [ERROR] symbol: class HttpServletRequest [ERROR] location: class org.apache.commons.fileupload.servlet.ServletRequestContextTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/servlet/ServletRequestContextTest.java:[22,36] cannot find symbol [ERROR] symbol: class HttpServletRequest [ERROR] location: class org.apache.commons.fileupload.servlet.ServletRequestContextTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\util\FileItemHeadersImpl.java,compile,cannot_find_symbol,"Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/util/FileItemHeadersImplTest.java:[56,49] cannot find symbol [ERROR] symbol: method size() [ERROR] location: interface java.util.Iterator<java.lang.String> [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/util/FileItemHeadersImplTest.java:[58,49] cannot find symbol [ERROR] symbol: method size() [ERROR] location: interface java.util.Iterator<java.lang.String> [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\util\mime\MimeUtility.java,structure,structure_error,missing @Test method annotation
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\AvalonLogger.java,compile,missing_import,"mons.logging.impl.AvalonLoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/AvalonLoggerTest.java:[37,45] cannot find symbol [ERROR] symbol: class Logger [ERROR] location: class org.apache.commons.logging.impl.AvalonLoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/AvalonLoggerTest.java:[37,32] cannot find symbol [ERROR] symbol: variable Mockito [ERROR] location: class org.apache.commons.logging.impl.AvalonLoggerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\Jdk14Logger.java,compile,cannot_find_symbol,"mons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/Jdk14LoggerTest.java:[20,22] cannot find symbol [ERROR] symbol: variable Mockito [ERROR] location: class org.apache.commons.logging.impl.Jdk14LoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/Jdk14LoggerTest.java:[23,30] getLogger() in <anonymous org.apache.commons.logging.impl.Jdk14LoggerTest$1> cannot override getLogger() in org.apache.commons.logging.impl.Jdk14Logger [ERROR] attempting to assign weaker access privileges; was public [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\Log4JLogger.java,compile,cannot_find_symbol,"ommons.logging.impl.Log4JLoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/Log4JLoggerTest.java:[87,38] cannot find symbol [ERROR] symbol: variable Priority [ERROR] location: class org.apache.commons.logging.impl.Log4JLoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/Log4JLoggerTest.java:[90,38] cannot find symbol [ERROR] symbol: variable Level [ERROR] location: class org.apache.commons.logging.impl.Log4JLoggerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\LogFactoryImpl.java,structure,structure_error,"missing public class LogFactoryImplTest declaration, missing @Test method annotation"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\LogKitLogger.java,compile,cannot_find_symbol,"gging.impl.LogKitLoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/LogKitLoggerTest.java:[139,29] cannot find symbol [ERROR] symbol: variable Hierarchy [ERROR] location: class org.apache.commons.logging.impl.LogKitLoggerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/LogKitLoggerTest.java:[143,32] cannot find symbol [ERROR] symbol: variable Logger [ERROR] location: class org.apache.commons.logging.impl.LogKitLoggerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\ServletContextCleaner.java,compile,method_signature_mismatch,"rg.apache.commons.logging.impl.ServletContextCleanerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/ServletContextCleanerTest.java:[82,42] cannot find symbol [ERROR] symbol: class ServletContextEvent [ERROR] location: class org.apache.commons.logging.impl.ServletContextCleanerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/ServletContextCleanerTest.java:[88,5] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\WeakHashtable.java,structure,structure_error,missing @Test method annotation
commons-logging:commons-logging:1.2,org\apache\commons\logging\LogFactory.java,structure,structure_error,"missing public class LogFactoryTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\BaseKeyedPoolableObjectFactory.java,compile,other_compile_error,"t.java:[39,119] <anonymous org.apache.commons.pool.BaseKeyedPoolableObjectFactoryTest$4> is not abstract and does not override abstract method makeObject(java.lang.String) in org.apache.commons.pool.BaseKeyedPoolableObjectFactory [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/BaseKeyedPoolableObjectFactoryTest.java:[45,119] <anonymous org.apache.commons.pool.BaseKeyedPoolableObjectFactoryTest$5> is not abstract and does not override abstract method makeObject(java.lang.String) in org.apache.commons.pool.BaseKeyedPoolableObjectFactory [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\BasePoolableObjectFactory.java,compile,other_compile_error,"t/java/org/apache/commons/pool/BasePoolableObjectFactoryTest.java:[42,93] <anonymous org.apache.commons.pool.BasePoolableObjectFactoryTest$4> is not abstract and does not override abstract method makeObject() in org.apache.commons.pool.BasePoolableObjectFactory [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/BasePoolableObjectFactoryTest.java:[50,93] <anonymous org.apache.commons.pool.BasePoolableObjectFactoryTest$5> is not abstract and does not override abstract method makeObject() in org.apache.commons.pool.BasePoolableObjectFactory [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\CursorableLinkedList.java,structure,structure_error,"missing public class CursorableLinkedListTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\EvictionTimer.java,compile,access_modifier_error,"/test/java/org/apache/commons/pool/impl/EvictionTimerTest.java:[24,38] _usageCount has private access in org.apache.commons.pool.impl.EvictionTimer [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/EvictionTimerTest.java:[27,33] _timer has private access in org.apache.commons.pool.impl.EvictionTimer [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/EvictionTimerTest.java:[28,38] _usageCount has private access in org.apache.commons.pool.impl.EvictionTimer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericKeyedObjectPool.java,structure,structure_error,"missing public class GenericKeyedObjectPoolTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericKeyedObjectPoolFactory.java,structure,structure_error,"missing public class GenericKeyedObjectPoolFactoryTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericObjectPool.java,structure,structure_error,"missing public class GenericObjectPoolTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericObjectPoolFactory.java,structure,structure_error,"missing public class GenericObjectPoolFactoryTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\StackKeyedObjectPool.java,compile,method_signature_mismatch,"cannot be applied to given types; [ERROR] required: java.lang.String [ERROR] found: java.lang.String,java.lang.String [ERROR] reason: actual and formal argument lists differ in length [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/StackKeyedObjectPoolTest.java:[108,13] method addObject in class org.apache.commons.pool.impl.StackKeyedObjectPool<K,V> cannot be applied to given types; [ERROR] required: java.lang.String [ERROR] found: java.lang.String,java.lang.String [ERROR] reason: actual and formal argument lists differ in length [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\PoolUtils.java,structure,structure_error,"missing public class PoolUtilsTest declaration, missing @Test method annotation"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\CKMSQuantiles.java,compile,cannot_find_symbol,": class Quantile [ERROR] location: class io.prometheus.client.CKMSQuantilesTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CKMSQuantilesTest.java:[51,9] cannot find symbol [ERROR] symbol: class Quantile [ERROR] location: class io.prometheus.client.CKMSQuantilesTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CKMSQuantilesTest.java:[51,27] cannot find symbol [ERROR] symbol: class Quantile [ERROR] location: class io.prometheus.client.CKMSQuantilesTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Collector.java,compile,cannot_find_symbol,"roject simpleclient-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorTest.java:[23,14] cannot find symbol [ERROR] symbol: class MetricFamilySamples [ERROR] location: class io.prometheus.client.CollectorTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorTest.java:[37,14] cannot find symbol [ERROR] symbol: class MetricFamilySamples [ERROR] location: class io.prometheus.client.CollectorTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\CollectorRegistry.java,compile,access_modifier_error,"ava/io/prometheus/client/CollectorRegistryTest.java:[48,28] namesToCollectors has private access in io.prometheus.client.CollectorRegistry [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorRegistryTest.java:[51,29] namesToCollectors has private access in io.prometheus.client.CollectorRegistry [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorRegistryTest.java:[52,29] namesToCollectors has private access in io.prometheus.client.CollectorRegistry [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Counter.java,compile,cannot_find_symbol," project simpleclient-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterTest.java:[23,47] cannot find symbol [ERROR] symbol: variable name [ERROR] location: variable counter of type io.prometheus.client.Counter [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterTest.java:[31,47] cannot find symbol [ERROR] symbol: variable name [ERROR] location: variable counter of type io.prometheus.client.Counter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\CounterMetricFamily.java,compile,access_modifier_error,"gins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project simpleclient-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterMetricFamilyTest.java:[24,32] labelNames has private access in io.prometheus.client.CounterMetricFamily [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterMetricFamilyTest.java:[25,42] labelNames has private access in io.prometheus.client.CounterMetricFamily [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Enumeration.java,compile,method_signature_mismatch,"rectly extend java.lang.Enum [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/EnumerationTest.java:[88,27] name() in <anonymous io.prometheus.client.EnumerationTest$1> cannot override name() in java.lang.Enum [ERROR] overridden method is final [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/EnumerationTest.java:[93,24] ordinal() in <anonymous io.prometheus.client.EnumerationTest$1> cannot override ordinal() in java.lang.Enum [ERROR] overridden method is final [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Environment.java,compile,access_modifier_error,"ent/0.16.0/src/test/java/io/prometheus/client/EnvironmentTest.java:[31,39] DISABLE_CREATED_SERIES has private access in io.prometheus.client.Environment [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/EnvironmentTest.java:[37,39] DISABLE_CREATED_SERIES has private access in io.prometheus.client.Environment [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/EnvironmentTest.java:[43,39] DISABLE_CREATED_SERIES has private access in io.prometheus.client.Environment [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\exemplars\DefaultExemplarSampler.java,compile,cannot_find_symbol,"/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/DefaultExemplarSamplerTest.java:[57,38] cannot find symbol [ERROR] symbol: method getTraceId() [ERROR] location: variable exemplar of type io.prometheus.client.exemplars.Exemplar [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/DefaultExemplarSamplerTest.java:[58,38] cannot find symbol [ERROR] symbol: method getTraceId() [ERROR] location: variable exemplar of type io.prometheus.client.exemplars.Exemplar [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\exemplars\Exemplar.java,compile,other_compile_error,"rs.Exemplar match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project simpleclient-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/ExemplarTest.java:[53,9] reference to Exemplar is ambiguous [ERROR] both constructor Exemplar(double,java.lang.String...) in io.prometheus.client.exemplars.Exemplar and constructor Exemplar(double,java.lang.Long,java.lang.String...) in io.prometheus.client.exemplars.Exemplar match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\exemplars\ExemplarConfig.java,compile,other_compile_error,"hn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/ExemplarConfigTest.java:[54,1] io.prometheus.client.exemplars.MockHistogramExemplarSampler is not abstract and does not override abstract method sample(double,double,double,io.prometheus.client.exemplars.Exemplar) in io.prometheus.client.exemplars.HistogramExemplarSampler [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/ExemplarConfigTest.java:[55,5] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\exemplars\Tracer.java,compile,cannot_find_symbol,"nal_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/TracerTest.java:[51,10] cannot find symbol [ERROR] symbol: class MockedStatic [ERROR] location: class io.prometheus.client.exemplars.TracerTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/exemplars/TracerTest.java:[51,87] cannot find symbol [ERROR] symbol: method mockStatic(java.lang.Class<io.prometheus.client.exemplars.tracer.otel_agent.OpenTelemetryAgentSpanContextSupplier>) [ERROR] location: class io.prometheus.client.exemplars.TracerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\GaugeMetricFamily.java,compile,access_modifier_error,"aven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project simpleclient-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/GaugeMetricFamilyTest.java:[23,37] labelNames has private access in io.prometheus.client.GaugeMetricFamily [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/GaugeMetricFamilyTest.java:[24,47] labelNames has private access in io.prometheus.client.GaugeMetricFamily [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Histogram.java,compile,cannot_find_symbol,"ol: class MetricFamilySamples [ERROR] location: class io.prometheus.client.HistogramTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/HistogramTest.java:[84,9] cannot find symbol [ERROR] symbol: class MetricFamilySamples [ERROR] location: class io.prometheus.client.HistogramTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/HistogramTest.java:[96,9] cannot find symbol [ERROR] symbol: class Timer [ERROR] location: class io.prometheus.client.HistogramTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
